PassengerId,CryoSleep,Cabin,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e
4017_05,0,F/761/S,-0.40646095210841837,0,1.0706546408286148,-0.2873140387436576,-0.06650534754122593,-0.27666342233874663,0.10249367939540298,Hog Gene,0,0,0,1,0,0,1
4018_01,0,F/762/S,-0.6156918039747038,0,4.308268671919345e-17,-0.28668682124259015,-0.290817025018365,-0.2588794981234084,-0.23195924316068825,Jacky Bears,0,1,0,0,0,0,1
4019_01,0,E/245/P,2.104309270287007,0,0.050496151311433195,-0.05085304084124312,-0.2824471863065315,-0.27666342233874663,-0.26902262771835533,Jimen Lerez,1,1,0,0,1,0,0
4020_01,0,B/126/P,0.569949689934247,0,9.509320779227055,0.6346956878254386,-0.290817025018365,0.09324220134028889,3.414371828084085,,0,0,1,0,1,0,0
4021_01,0,F/832/P,0.22123160349043797,0,2.453098240293206,-0.2873140387436576,0.8173496204283967,-0.27666342233874663,-0.26902262771835533,Flys Buth,0,0,0,1,0,0,1
4022_01,0,F/833/P,0.569949689934247,0,-0.3345265178376963,-0.2873140387436576,0.08247778152941121,0.17860503757391247,-0.268140166181268,Lavey Hubbarrison,0,1,0,0,0,1,0
4023_01,0,E/246/P,-0.12748648295337112,0,-0.33907402967804035,-0.06465182586472619,0.9763765559532341,-0.27666342233874663,-1.0032426156241308e-16,Franda Torrez,0,1,0,0,0,0,1
4026_01,1,B/154/S,0.9186677763780561,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Azham Chsere,1,0,1,0,1,0,0
4027_01,1,G/659/P,0.012000751624152513,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Benry Patthews,1,1,0,0,0,1,0
4030_01,0,G/661/S,-1.8710769151724165,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Evaley Flowensley,1,1,0,0,0,0,1
4030_02,1,,-1.313127976862322,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Luise Carpennels,0,1,0,0,0,0,1
4030_03,0,G/661/S,-2.01056414974994,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Gleney Carpennels,0,1,0,0,0,0,1
4030_04,1,G/661/S,-0.545948186685942,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Beula Carpennels,0,1,0,0,0,0,1
4030_05,0,G/661/S,-1.4526152114398456,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Terina Carpennels,0,1,0,0,0,0,1
4031_01,1,C/131/P,-2.477791031508112e-16,0,-0.340589866958155,3.565318713000422e-17,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Algeno Listive,1,0,1,0,1,0,0
4031_02,1,C/131/P,-0.12748648295337112,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Krabik Listive,1,0,1,0,0,0,1
4032_01,0,G/661/P,-1.1038971249960365,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Deaney Waltonnedy,1,1,0,0,0,1,0
4033_01,0,C/144/S,1.4068730973993888,0,2.7289806252740783,4.207953791406487,-0.290817025018365,1.9072024713047897,-0.22754693547525168,Shaton Windend,1,0,1,0,1,0,0
4034_01,1,E/247/P,0.6396933072230089,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Froon Kité,0,0,0,1,0,0,1
4035_01,1,G/662/P,-0.545948186685942,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Pamiea Bryants,1,1,0,0,1,0,0
4036_01,0,G/662/S,-0.4762045693971802,0,-0.32997900599735225,-0.24905377117854544,-0.10668057335802697,0.35288749488422727,-0.26902262771835533,Jodia Evedorsen,0,1,0,0,0,0,1
4037_01,1,G/663/S,-1.0341535077072748,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Luisy Gardsondez,1,1,0,0,0,1,0
4038_01,1,G/664/S,-0.33671733481965654,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Elice Reenez,0,1,0,0,0,1,0
4039_01,0,F/764/S,-0.33671733481965654,0,0.7417179510437286,-0.2873140387436576,-0.28412115404889815,-0.23309280801116794,-0.2593155508103949,Race Tersimpson,0,1,0,0,0,0,1
4040_01,1,G/663/P,0.36071883806796157,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-5.0544952658066925e-17,-0.26902262771835533,Brance Micknightt,0,1,0,0,0,0,1
4042_01,0,A/46/S,-1.9408205324611782,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-1.0032426156241308e-16,Mesatz Stewder,1,0,1,0,0,0,1
4042_02,1,A/46/S,-2.477791031508112e-16,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Etair Stewder,1,0,1,0,1,0,0
4042_03,1,A/46/S,-0.19723010024213294,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Canon Stewder,1,0,1,0,1,0,0
4043_01,0,E/248/P,-2.477791031508112e-16,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.24820914359420546,1.1226192162683357,Marvey Mirandry,0,1,0,0,0,0,1
4044_01,0,F/765/S,0.22123160349043797,0,0.47189891518331506,-0.2873140387436576,0.9412232333635332,-0.171738269468251,-0.26902262771835533,Jackix Can,0,0,0,1,0,0,1
4044_02,0,F/765/S,-1.8710769151724165,0,-0.340589866958155,3.565318713000422e-17,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,,1,0,0,1,0,0,1
4044_03,1,F/765/S,-1.313127976862322,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Rowls Can,1,0,0,1,0,0,1
4045_01,0,D/135/P,1.4068730973993888,0,1.8073515589643507,-0.2873140387436576,0.5980598461783577,0.9219730697750511,-0.09959001259759145,Pars Wist,0,0,0,1,0,0,1
4046_01,1,G/664/P,-1.0341535077072748,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Elina Santantines,1,1,0,0,0,1,0
4047_01,1,G/666/S,0.012000751624152513,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Ivanne Rivanseney,1,1,0,0,0,0,1
4049_01,1,A/47/S,-0.26697371753089477,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Schyon Pokematic,0,0,1,0,1,0,0
4050_01,0,A/35/P,0.5002060726454852,0,-0.340589866958155,0.5293231476461133,-0.290817025018365,1.561305145316461,8.70825858907087,Decruxa Dissper,0,0,1,0,1,0,0
4053_01,1,G/668/S,-0.4762045693971802,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Leondy Midtt,1,1,0,0,0,0,1
4055_01,0,F/836/P,-0.545948186685942,0,-0.336042355117811,-0.2659886437073656,0.7135636204016607,-0.27666342233874663,-0.26196293542165683,Milda Mirandry,0,1,0,0,0,0,1
4058_01,0,G/669/S,0.5002060726454852,0,0.3218310244519615,-0.010083903271861315,-0.290817025018365,-0.2748850299172128,-0.268140166181268,Nance Hinesh,0,1,0,0,0,0,1
4060_01,0,F/838/P,1.755591183843198,0,0.993346939542766,-0.2860596037415227,0.5980598461783577,-0.2748850299172128,-0.26902262771835533,Lerome Barrelliver,0,1,0,0,0,0,1
4061_01,0,D/130/S,0.08174436891291433,0,2.4652249385341234,-0.2873140387436576,0.3419427815962512,-0.27666342233874663,-0.132241089469822,Jack Kashe,0,0,0,1,0,0,1
4061_02,1,F/766/S,-2.01056414974994,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Graw Kashe,1,0,0,1,0,0,1
4061_03,1,F/766/S,-1.9408205324611782,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-5.0544952658066925e-17,-0.26902262771835533,,1,0,0,1,0,0,1
4063_01,1,G/670/S,0.9186677763780561,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Anda Mcfaddennon,1,1,0,0,0,0,1
4064_01,0,F/767/S,1.2673858628218653,0,1.0827813390695322,0.6390862103329105,4.7577024769416013e-17,-0.27666342233874663,-0.26902262771835533,Jennya Dillips,1,1,0,0,0,0,1
4065_01,0,G/665/P,-0.26697371753089477,0,1.6891162511154056,-0.28668682124259015,0.3118113622336504,-0.27666342233874663,-0.26902262771835533,Doryn Olshaffey,0,1,0,0,0,0,1
4066_01,0,B/155/S,-0.7551790385522275,0,-0.340589866958155,-0.2684975137116352,-0.290817025018365,-0.2170872762173635,2.193045060755245,Taurius Objeciane,0,0,1,0,1,0,0
4066_02,1,B/155/S,-0.4762045693971802,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Diramak Objeciane,1,0,1,0,0,0,1
4068_01,0,D/131/S,-0.12748648295337112,0,4.308268671919345e-17,0.578873330230439,-0.290817025018365,-0.1450623831452436,1.655625984669072,Dnocese Pirejus,0,0,1,0,0,0,1
4069_01,0,F/768/S,-0.33671733481965654,0,-0.340589866958155,-0.2873140387436576,3.781946492159839,-0.27666342233874663,-0.2222521662527278,Hen Chenson,1,1,0,0,1,0,0
4071_01,1,B/127/P,-2.477791031508112e-16,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Alurope Watuald,1,0,1,0,0,0,1
4071_02,1,B/127/P,-0.4762045693971802,0,-0.340589866958155,-0.2873140387436576,4.7577024769416013e-17,-0.27666342233874663,-1.0032426156241308e-16,Tachir Watuald,1,0,1,0,1,0,0
4072_01,1,G/671/S,2.174052887575769,0,-0.340589866958155,-0.2873140387436576,4.7577024769416013e-17,-0.27666342233874663,-0.26902262771835533,Mael Chasey,1,1,0,0,0,0,1
4075_01,0,C/145/S,0.6396933072230089,0,2.5410168025398576,0.5130154926183607,-0.290817025018365,6.446549127269877,-0.2584330892733076,Anchira Nateansive,0,0,1,0,0,0,1
4076_01,0,E/250/P,-0.40646095210841837,0,2.109003177707173,-0.2873140387436576,-0.2891430572759983,-0.27666342233874663,-0.26725770464418075,Lonnez Guezaley,0,1,0,0,0,0,1
4078_01,1,G/667/P,-0.545948186685942,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Kris Coley,0,1,0,0,0,0,1
4079_01,0,F/771/S,1.8253348011319597,0,2.2060167636345125,-0.2873140387436576,-0.2891430572759983,-0.27666342233874663,-0.26372785849583147,Koops Upead,0,0,0,1,1,0,0
4080_01,0,F/839/P,-0.6156918039747038,0,0.749297137444302,-0.2873140387436576,-0.27407734759469793,-0.27666342233874663,-0.26902262771835533,Carry Sancasey,0,1,0,0,1,0,0
4081_01,0,G/668/P,1.4766167146881506,0,0.34305274637356703,-0.20452132860275915,0.03560668474314334,-0.24909833980497237,-0.26902262771835533,Patoya Penashley,0,1,0,0,1,0,0
4082_01,0,E/252/P,-0.4762045693971802,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Gray Cres,0,0,0,1,0,0,1
4083_01,0,C/146/S,-0.545948186685942,0,-0.340589866958155,3.5951622928636247,2.7691960080279796,-0.2704390488633783,-0.23813647392029944,Tauvaah Clarty,1,0,1,0,0,0,1
4084_01,0,D/132/S,-0.19723010024213294,0,-0.340589866958155,0.6842458704097643,-0.290817025018365,-0.27666342233874663,0.4069429096905256,Arix Rentruing,1,0,1,0,0,0,1
4089_01,0,A/48/S,0.5002060726454852,0,-0.340589866958155,1.0781384610800993,-0.290817025018365,0.6987848208725562,-0.14194816637778243,Mothab Tachor,1,0,1,0,0,0,1
4090_01,0,D/133/S,1.1976422455331033,0,0.0035051956278780187,-0.2873140387436576,2.2971371046805675,-0.2739958337064459,-0.26725770464418075,Honjay Ruica,1,0,0,1,0,0,1
4091_01,0,F/772/S,-0.19723010024213294,0,-0.340589866958155,0.08023541688184606,-0.2891430572759983,-0.27666342233874663,-0.21783985856729127,Ginald Pecketton,1,1,0,0,0,0,1
4093_01,0,F/841/P,-0.33671733481965654,0,-0.340589866958155,-0.27476968872230934,-0.290817025018365,-0.26421467538800986,0.31251952522218324,Lynnie Valexandez,0,1,0,0,0,0,1
4095_01,0,G/671/P,-1.0341535077072748,0,0.9236184246574906,0.3900808624091478,-0.2857951217912649,-0.11394051576840168,-0.08547062800419447,Deaney Romez,0,1,0,0,1,0,0
4096_01,0,F/842/P,1.1976422455331033,0,1.097939711870679,-0.2873140387436576,-0.0765491539954262,-0.2739958337064459,-0.23284170469777557,Stote Vicke,1,0,0,1,0,0,1
4097_01,0,E/253/P,-0.9644098904185129,0,-0.340589866958155,0.2395486621529688,-0.08491899270725974,-0.27666342233874663,-0.2513733969766091,Belly Weavesend,0,1,0,0,0,0,1
4098_01,1,G/672/P,0.08174436891291433,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Rena Vanglis,0,1,0,0,0,0,1
4099_01,1,G/673/P,-2.477791031508112e-16,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Willey Fryersonis,1,1,0,0,0,0,1
4101_01,0,F/773/S,0.6396933072230089,0,1.3268311411679963,-0.26034368619775883,-0.017960283012591362,-0.2739958337064459,-0.26902262771835533,Tyog Rapie,0,0,0,1,0,0,1
4102_01,1,B/128/P,1.337129480110627,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Brark Whetedy,1,0,1,0,0,0,1
4103_01,1,G/674/P,0.15148798620167614,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Ally Sterreray,0,1,0,0,0,0,1
4104_01,0,G/675/P,0.8489241590892943,0,1.2131433451593951,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Ritany Gallard,0,1,0,0,0,0,1
4106_01,0,G/675/S,0.988411393666818,0,-0.340589866958155,0.2339037046433621,-0.16024754111376166,-0.27666342233874663,-0.26902262771835533,Leneva Harmond,1,1,0,0,0,0,1
4107_01,0,G/676/S,-0.40646095210841837,0,-0.340589866958155,-0.2873140387436576,0.527753200998956,-0.2722174412849121,-0.025463243482257255,Bobbyn Rocholton,0,1,0,0,0,0,1
4108_01,1,B/158/S,1.337129480110627,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Tarino Aroodint,1,0,1,0,1,0,0
4108_02,0,B/158/S,1.2673858628218653,0,-0.2996622603950586,1.3754395565860524,0.6097776203749248,-0.2606578905449422,-0.26902262771835533,Tachium Aroodint,1,0,1,0,0,0,1
4109_01,0,F/843/P,-0.6854354212634657,0,-0.0844133666187736,-0.03705425581776005,4.7577024769416013e-17,-0.19041138989435613,-0.26902262771835533,Karlie Beangley,1,1,0,0,0,0,1
4110_01,0,E/255/P,-0.26697371753089477,0,-0.340589866958155,-0.2634797737030959,-0.290817025018365,0.4764857681808281,-0.17018693556457642,Son Rosargas,0,1,0,0,0,0,1
4112_01,1,G/678/S,-0.0577428656646093,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Shany Rasmussony,1,1,0,0,0,0,1
4113_01,1,B/129/P,-0.8946662731297511,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Taraid Bradiary,1,0,1,0,1,0,0
4113_02,0,B/129/P,1.1278986282443415,0,-0.340589866958155,1.2957829339504912,-0.290817025018365,-0.12905685135143918,-0.268140166181268,Coxak Bradiary,1,0,1,0,0,0,1
4114_01,1,E/270/S,0.15148798620167614,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Rowls Porté,1,0,0,1,0,0,1
4115_01,1,G/679/S,-0.6854354212634657,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Jenne Wagnerray,0,1,0,0,0,1,0
4116_01,0,F/774/S,-0.545948186685942,0,-0.2799563757535677,-0.2873140387436576,0.9412232333635332,-0.27666342233874663,-0.26902262771835533,Ryany Torrez,1,1,0,0,0,0,1
4120_01,1,G/680/S,-2.477791031508112e-16,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Aleroy Pentss,0,1,0,0,0,1,0
4125_01,1,G/677/P,-0.4762045693971802,0,-0.340589866958155,-0.2873140387436576,4.7577024769416013e-17,-0.27666342233874663,-0.26902262771835533,Jorgie Watkinsley,1,1,0,0,0,1,0
4127_01,0,B/130/P,-0.40646095210841837,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-1.0032426156241308e-16,Dsch Ainserfle,1,0,1,0,0,0,1
4128_01,0,F/846/P,1.755591183843198,1,-0.17233192886542523,-0.2873140387436576,1.6242020722491506,-0.26954985265261133,-0.24872601236534717,Ors Pare,0,0,0,1,0,0,1
4128_02,0,F/846/P,-2.01056414974994,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Aars Pare,1,0,0,1,0,0,1
4128_03,1,F/846/P,-1.731589680594893,0,-0.340589866958155,3.565318713000422e-17,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Guanch Pare,1,0,0,1,0,0,1
4129_01,0,F/847/P,-0.40646095210841837,0,-0.3178523077564348,-0.28668682124259015,1.0098559108005682,-0.2739958337064459,-0.26637524310709343,Kyley Matts,0,1,0,0,0,0,1
4130_01,1,,-0.6854354212634657,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Forms Merte,1,0,0,1,0,0,1
4131_01,1,C/147/S,0.36071883806796157,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-5.0544952658066925e-17,-0.26902262771835533,Achium Pokematic,1,0,1,0,0,0,1
4132_01,1,G/678/P,-0.7551790385522275,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Curtle Norry,0,1,0,0,1,0,0
4134_01,1,,0.7791805418005325,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Cird Datty,1,1,0,0,0,0,1
4135_01,0,F/777/S,2.034565652998245,0,0.9478718211393256,-0.2873140387436576,-0.2539897346862974,1.0509065203362535,-0.26902262771835533,Cakers Merte,0,0,0,1,0,0,1
4137_01,0,F/778/S,0.7094369245117707,0,0.6659260870379945,-0.2873140387436576,-0.290817025018365,-0.24109557390807015,-0.26902262771835533,Lonna Rocknight,0,1,0,0,1,0,0
4140_01,0,F/851/P,-0.40646095210841837,0,-0.2799563757535677,-0.2779057762276464,-0.2405979927473637,-0.27666342233874663,0.29310537140626236,Shan Fitzgerson,0,1,0,0,0,1,0
4141_01,0,G/679/P,-1.24338435957356,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Rhonya Philliames,0,1,0,0,0,0,1
4142_01,1,C/148/S,0.988411393666818,0,-0.340589866958155,-0.2873140387436576,4.7577024769416013e-17,-0.27666342233874663,-0.26902262771835533,Maiah Deryplinet,1,0,1,0,0,0,1
4143_01,1,E/258/P,0.012000751624152513,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Heales Buncy,0,0,0,1,0,0,1
4144_01,0,E/259/P,0.5002060726454852,0,-0.31178895863597605,0.011241491764430706,-0.290817025018365,-0.2722174412849121,-0.013108781963034888,Edgary Guerson,0,1,0,0,0,0,1
4145_01,0,F/852/P,-1.1038971249960365,0,-0.31633647047632013,-0.2873140387436576,-0.14518183143246127,0.20705931631845367,-0.26902262771835533,Juaney Herry,0,1,0,0,0,1,0
4147_01,0,C/149/S,1.755591183843198,0,-0.340589866958155,3.565318713000422e-17,-0.290817025018365,2.5687644521153725,-0.26902262771835533,Caphact Lendly,1,0,1,0,0,0,1
4147_02,1,C/149/S,1.1278986282443415,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Acrabik Lendly,1,0,1,0,0,0,1
4149_01,0,G/682/P,0.2909752207791998,0,4.308268671919345e-17,-0.2873140387436576,0.6951499752356269,-0.2748850299172128,-0.04399493576109081,Benew Saundez,1,1,0,0,1,0,0
4150_01,0,F/780/S,1.1976422455331033,0,-0.340589866958155,0.3580927698547098,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Hanne Weaves,1,1,0,0,0,0,1
4151_01,1,G/683/P,-0.9644098904185129,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Juliey Loverceson,1,1,0,0,1,0,0
4152_01,0,F/853/P,0.4304624553567234,0,-0.20568034902794824,-0.2873140387436576,-0.290817025018365,0.20794851252922059,-0.26902262771835533,Natha Wonglasquez,0,1,0,0,0,0,1
4154_01,1,F/781/S,-0.40646095210841837,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Beant Gelte,1,0,0,1,0,0,1
4156_01,1,G/684/P,-0.9644098904185129,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Millia Watkinsley,0,1,0,0,1,0,0
4158_01,0,E/273/S,-0.12748648295337112,0,-0.340589866958155,-0.2873140387436576,0.6800842655543266,-0.08904302186692814,-0.26902262771835533,Doryn Noeley,0,1,0,0,0,0,1
4159_01,0,F/782/S,-0.9644098904185129,0,4.308268671919345e-17,-0.2860596037415227,-0.2657075088828644,-0.2722174412849121,0.4740099865091614,Hilley Harperez,0,1,0,0,0,0,1
4160_01,0,F/783/S,-0.12748648295337112,1,0.6613785751976504,3.565318713000422e-17,1.368085007667044,-0.23576039664346868,-0.26902262771835533,,1,0,0,1,0,0,1
4163_01,1,G/683/S,-0.8946662731297511,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Lyne Woodwinton,1,1,0,0,1,0,0
4165_01,0,G/685/P,0.569949689934247,0,0.032306103950056994,-0.2873140387436576,0.8859822978654318,-0.2722174412849121,-0.26902262771835533,Kendy Logannon,1,1,0,0,0,0,1
4166_01,1,B/132/P,1.1278986282443415,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Thabius Stacketent,1,0,1,0,1,0,0
4166_02,0,B/132/P,2.034565652998245,1,-0.340589866958155,-0.11232035594584953,5.78066397654569,-0.16818148462518334,-0.24254878160573598,Ionan Stacketent,1,0,1,0,1,0,0
4167_01,0,,-2.477791031508112e-16,0,-0.340589866958155,-0.01133833827399614,-0.290817025018365,-0.27666342233874663,0.025719525668806836,Ninaha Deckerson,0,1,0,0,0,1,0
4168_01,0,F/855/P,0.6396933072230089,0,-0.340589866958155,-0.2760241237244442,-0.2405979927473637,-0.27666342233874663,0.46518537113828823,Eriky Deckerson,0,1,0,0,0,0,1
4168_02,0,E/260/P,-0.0577428656646093,0,-0.340589866958155,-0.1361546209864112,-0.28077321856416476,-0.27666342233874663,0.20927152538296773,Elina Deckerson,0,1,0,0,0,0,1
4169_01,1,D/140/P,1.2673858628218653,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Avijava Susent,1,0,1,0,0,0,1
4169_02,0,D/140/P,0.8489241590892943,0,-0.340589866958155,0.6923996979236405,-0.290817025018365,-0.2748850299172128,-0.2549032431249584,Acruxon Susent,1,0,1,0,0,0,1
4170_01,1,B/133/P,-0.0577428656646093,0,4.308268671919345e-17,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Sarich Pirejus,1,0,1,0,0,0,1
4171_01,1,G/686/P,-0.40646095210841837,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Candyn Mclardson,0,1,0,0,0,0,1
4172_01,1,F/856/P,-0.33671733481965654,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Peefox Flell,1,0,0,1,0,0,1
4172_02,0,F/856/P,2.034565652998245,0,-0.3223998195967788,-0.2873140387436576,0.020540975061842954,1.8894185470894516,-0.2654927815700061,Cinkes Flell,0,0,0,1,0,0,1
4172_03,1,F/856/P,0.5002060726454852,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Chrets Flell,1,1,0,0,0,0,1
4172_04,0,F/856/P,-0.33671733481965654,0,1.725496345838158,-0.2873140387436576,-0.20711863790002955,-0.27666342233874663,-0.26902262771835533,Puffs Facle,0,0,0,1,1,0,0
4172_05,0,F/856/P,1.8950784184207214,0,-0.1465626951034756,-0.2873140387436576,1.3145180399113094,-0.27666342233874663,-0.23195924316068825,Barks Flell,0,0,0,1,0,0,1
4172_06,1,F/856/P,-0.9644098904185129,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Fruik Flell,1,0,0,1,0,0,1
4172_07,0,D/141/P,-0.6854354212634657,0,-0.10715092582049385,-0.18068706356219746,3.18099207265019,-0.27666342233874663,-0.26902262771835533,Corsh Flell,1,0,0,1,0,0,1
4173_01,0,E/261/P,-0.12748648295337112,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,0.3084276843458817,-0.15165524328574287,Genee Meleon,0,1,0,0,0,0,1
4174_01,0,F/857/P,1.2673858628218653,0,-0.2511554674313887,-0.28668682124259015,0.256570426735549,0.2186188670584235,-0.26902262771835533,Coren Armstromez,0,1,0,0,0,0,1
4175_01,0,F/858/P,0.569949689934247,0,-0.340589866958155,-0.23149168114865787,-0.2657075088828644,-0.2588794981234084,0.2533946022373333,Thery Burnerez,0,1,0,0,1,0,0
4176_01,1,F/859/P,0.7094369245117707,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Rants Fla,1,0,0,1,0,0,1
4176_02,1,F/859/P,-0.6156918039747038,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Lidex Opité,1,0,0,1,0,0,1
4176_03,0,F/859/P,-0.6156918039747038,0,0.811446465929004,-0.2873140387436576,0.9512670398177334,0.0363336438512065,-0.26902262771835533,Shood Opité,1,0,0,1,0,0,1
4176_04,0,F/859/P,0.6396933072230089,0,0.40217040029803963,0.1285311644640368,0.30846342674891697,0.4835993378669634,-0.26902262771835533,Othawk Fla,0,0,0,1,0,0,1
4176_05,0,D/142/P,1.1976422455331033,0,0.03382194123017168,-0.2873140387436576,0.40890149129091957,0.15015075882937126,-0.23725401238321212,Risps Fla,0,0,0,1,0,0,1
4176_06,1,F/859/P,-1.1038971249960365,0,-0.340589866958155,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,Wafros Fla,1,0,0,1,0,0,1
